"","Students.Weeks.4.and.5","Students.Weeks.1.and.2","Adults.Weeks.1.and.2","Type.of.School","BHA.Incidence.Weeks.1.and.2.x1000","CODCENTRE","BHA","SR","Enrolled.Students","Students.Weeks.1.2.and.3","TOTAL.Weeks.1.and.2","Exposed","BHA.Incidence.Weeks.1.and.2","TOTAL.Weeks.4.and.5","Students.Week.4","Students.Week.5","Students.Week.3","Students.Weeks.1.to.4","Confined.Students.Week.2","Confined.Students.Week.3","Confined.Students.Week.5","Educational.Levels","Any.Case.in.Weeks.4.and.5","ABS.Incidence.Weeks.1.and.2.CUT","ABS.harvard","ABS.harvard.ALL","Exposure.to.Any.Weeks.1.and.2","Exposure.to.Students.Weeks.1.and.2","Exposure.to.Adults.Weeks.1.and.2"
"1032",1,0,0,"Public Primary 3-12",3.68761181496221,"08057102","350","67",522,0,0,FALSE,368.761181496221,1,0,1,0,0,0,0,16,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1033",0,0,0,"Public Primary 3-12",0.333319445023124,"08057229","168","78",319,0,0,FALSE,33.3319445023124,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1034",0,1,0,"Public Secondary 12-16+",1.02011075488196,"08057230","359","78",522,1,1,TRUE,102.011075488196,0,0,0,0,1,0,0,0,"ESO BATX CFPS",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1035",0,0,0,"Public Primary 3-12",1.90799236803053,"08057242","335","78",440,1,0,FALSE,190.799236803053,0,0,0,1,1,0,0,3,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1036",0,0,0,"Public Secondary 12-16+",1.18609892064998,"08057254","271","78",495,0,0,FALSE,118.609892064998,0,0,0,0,0,2,2,3,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1037",0,0,0,"Public Primary 3-12",1.06164383561644,"08057266","121","78",281,0,0,FALSE,106.164383561644,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1038",2,1,0,"Public Secondary 12-16+",2.06715972254123,"08057540","051","78",799,3,1,TRUE,206.715972254123,2,0,2,2,3,29,37,37,"ESO BATX CFPM CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1039",0,1,0,"Public Primary 3-12",0.870574579222287,"08057734","229","67",377,1,1,TRUE,87.0574579222287,0,0,0,0,1,0,20,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1040",0,0,0,"Public Primary 3-12",0.784190715181932,"08058362","393","78",445,0,0,FALSE,78.4190715181932,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1041",0,0,0,"Public Primary 3-12",1.18609892064998,"08058374","271","78",230,0,0,FALSE,118.609892064998,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1042",6,7,0,"Public Secondary 12-16+",3.3017360741293,"08058404","254","67",555,8,7,TRUE,330.17360741293,6,3,3,1,11,89,5,76,"ESO BATX CFPM CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1043",0,0,0,"Public Primary 3-12",1.79020208627397,"08058416","072","78",464,0,0,FALSE,179.020208627397,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1044",0,0,0,"Public Secondary 12-16+",11.1516191293159,"08058428","217","67",141,0,0,FALSE,1115.16191293159,0,0,0,0,0,0,0,0,"ESO",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1045",0,0,0,"Public Primary 3-12",1.06164383561644,"08058441","121","78",372,1,0,FALSE,106.164383561644,0,0,0,1,1,1,24,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1046",2,5,0,"Public Primary 3-12",2.284626368396,"08058465","251","78",691,6,5,TRUE,228.4626368396,2,2,0,1,8,20,40,40,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1047",0,0,0,"Public Primary 3-12",1.80475799835931,"08058519","009","78",435,0,0,FALSE,180.475799835931,0,0,0,0,0,0,0,1,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1048",0,0,0,"Public Secondary 12-16+",0.762456635278868,"08058520","097","78",534,0,0,FALSE,76.2456635278868,0,0,0,0,0,2,0,39,"ESO BATX PFI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1049",2,0,0,"Public Secondary 12-16+",1.79020208627397,"08058775","072","78",528,0,0,FALSE,179.020208627397,2,1,1,0,1,0,0,23,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1050",1,0,0,"Public Primary 3-12",0.784190715181932,"08058957","393","78",401,0,0,FALSE,78.4190715181932,1,0,1,0,0,0,0,14,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1051",1,0,0,"Public Secondary 12-16+",1.65275820960225,"08058969","315","78",327,0,0,FALSE,165.275820960225,1,0,1,0,0,3,1,27,"ESO",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1052",0,0,0,"Public Primary 3-12",1.34823886298523,"08059093","336","64",42,0,0,FALSE,134.823886298523,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1053",4,3,0,"Public Secondary 12-16+",2.07723538853744,"08059329","226","78",602,3,3,TRUE,207.723538853744,5,3,1,0,6,0,0,116,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1054",0,0,0,"Public Secondary 12-16+",2.69087111932206,"08059342","033","78",363,0,0,FALSE,269.087111932206,0,0,0,0,0,0,0,0,"ESO BATX DANP",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1055",0,0,0,"Public Primary 3-12",0.469687116121107,"08059354","115","78",337,0,0,FALSE,46.9687116121107,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1056",0,0,0,"Public Secondary 12-16+",0.810372771474878,"08059524","211","67",206,0,0,FALSE,81.0372771474878,0,0,0,0,0,0,0,1,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1057",0,1,0,"Public Primary 3-12",1.74986632965537,"08059639","274","78",483,1,1,TRUE,174.986632965537,0,0,0,0,1,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1058",1,0,0,"Public Secondary 12-16+",1.4830589040575,"08059688","109","78",514,0,0,FALSE,148.30589040575,1,0,1,0,0,0,0,0,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1059",0,1,0,"Public Primary 3-12",1.37527172707511,"08059721","266","78",540,1,1,TRUE,137.527172707511,0,0,0,0,1,25,25,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1060",0,1,0,"Public Primary 3-12",1.62723194652124,"08059755","148","67",422,1,1,TRUE,162.723194652124,1,0,0,0,1,0,0,14,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1061",1,0,0,"Public Primary 3-12",2.07723538853744,"08059767","226","78",217,0,0,FALSE,207.723538853744,1,1,0,0,1,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1062",0,5,1,"Public Primary 3-12",2.85508007351011,"08059780","285","78",358,8,6,TRUE,285.508007351011,0,0,0,3,8,64,68,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,TRUE
"1063",1,0,0,"Public Primary 3-12",0.787759430389335,"08059792","164","78",437,0,0,FALSE,78.7759430389335,1,1,0,0,1,0,0,20,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1064",1,0,0,"Public Primary 3-12",2.17178086030545,"08059809","150","78",237,0,0,FALSE,217.178086030545,1,1,0,0,1,0,0,1,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1065",0,1,0,"Public Primary 3-12",1.02163680811472,"08059810","360","78",217,1,1,TRUE,102.163680811472,0,0,0,0,1,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1066",0,0,0,"Public Primary 3-12",0.490436488474743,"08059822","370","78",430,0,0,FALSE,49.0436488474743,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1067",0,2,0,"Public Primary 3-12",2.26368722310254,"08059871","388","78",466,3,2,TRUE,226.368722310254,0,0,0,1,3,15,16,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1068",0,0,0,"Public Primary 3-12",0.360100828231905,"08059998","218","78",421,0,0,FALSE,36.0100828231905,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1069",0,3,1,"Public Secondary 12-16+",0.966914701307437,"08060009","089","78",189,3,4,TRUE,96.6914701307437,0,0,0,0,3,20,20,20,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,TRUE
"1070",0,1,0,"Public Primary 3-12",2.64729075137997,"08060319","010","78",367,1,1,TRUE,264.729075137997,0,0,0,0,1,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1071",0,0,0,"Public Primary 3-12",0.432822362488729,"08060423","143","64",425,0,0,FALSE,43.2822362488729,0,0,0,0,0,0,1,4,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1072",0,1,0,"Public Primary 3-12",1.10436223081171,"08060484","363","78",455,1,1,TRUE,110.436223081171,0,0,0,0,1,17,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1073",2,0,0,"Public Secondary 12-16+",1.02163680811472,"08060514","360","78",572,0,0,FALSE,102.163680811472,2,0,2,0,0,0,0,39,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1074",0,0,0,"Public Primary 3-12",0.442453404125878,"08060526","338","67",101,0,0,FALSE,44.2453404125878,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1075",0,0,0,"Public Primary 3-12",0.982835480360841,"08060599","366","78",436,0,0,FALSE,98.2835480360841,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1076",1,0,0,"Public Primary 3-12",1.02163680811472,"08060605","360","78",403,1,0,FALSE,102.163680811472,1,0,1,1,1,0,19,18,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1077",0,0,0,"Public Primary 3-12",2.54482359745518,"08060629","369","78",224,3,0,FALSE,254.482359745518,0,0,0,3,3,0,3,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1078",0,0,0,"Public Primary 3-12",3.28648346269492,"08060757","252","78",442,0,0,FALSE,328.648346269492,0,0,0,0,0,0,0,6,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1079",1,0,0,"Public Primary 3-12",3.56314930883489,"08060836","093","64",520,1,0,FALSE,356.314930883489,1,1,0,1,2,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1080",1,0,0,"Public Primary 3-12",0.85613384225734,"08060848","201","78",434,4,0,FALSE,85.613384225734,2,1,0,4,5,2,21,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1081",1,0,0,"Public Primary 3-12",0.730585757875285,"08060851","261","78",385,0,0,FALSE,73.0585757875285,1,1,0,0,1,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1082",2,0,0,"Public Primary 3-12",1.2483389038779,"08060873","396","78",474,0,0,FALSE,124.83389038779,2,0,2,0,0,0,0,49,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1083",0,2,1,"Public Primary 3-12",1.65275820960225,"08060903","315","78",384,4,3,TRUE,165.275820960225,1,0,0,2,4,0,57,57,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,TRUE
"1084",3,0,0,"Public Secondary 12-16+",1.65275820960225,"08060915","315","78",487,2,0,FALSE,165.275820960225,4,3,0,2,5,5,6,0,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1085",0,0,0,"Public Primary 3-12",1.02011075488196,"08060927","359","78",451,0,0,FALSE,102.011075488196,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1086",2,1,0,"Public Primary 3-12",2.85508007351011,"08060939","285","78",467,1,1,TRUE,285.508007351011,2,2,0,0,3,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1087",0,0,0,"Public Primary 3-12",1.65275820960225,"08060940","315","78",359,0,0,FALSE,165.275820960225,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1088",0,0,0,"Public Primary 3-12",1.65275820960225,"08060952","315","78",220,0,0,FALSE,165.275820960225,0,0,0,0,0,0,2,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1089",3,9,0,"Public Primary 3-12",7.11624797019773,"08060964","144","67",491,10,9,TRUE,711.624797019773,4,0,3,1,10,0,94,27,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"1090",1,0,0,"Public Secondary 12-16+",2.00803212851406,"08060976","212","67",315,0,0,FALSE,200.803212851406,1,1,0,0,1,0,0,0,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1091",0,1,0,"Public Primary 3-12",1.8821233139312,"08060988","348","78",392,1,1,TRUE,188.21233139312,0,0,0,0,1,25,2,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1092",1,3,0,"Public Primary 3-12",0.673206385843431,"08060991","355","78",434,3,3,TRUE,67.3206385843431,1,0,1,0,3,0,0,15,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1093",0,0,0,"Public Primary 3-12",0.784190715181932,"08061002","393","78",289,0,0,FALSE,78.4190715181932,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1094",0,0,0,"Public Secondary 12-16+",0.868844042494372,"08061014","235","78",453,0,0,FALSE,86.8844042494372,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1095",0,0,0,"Public Primary 3-12",0.787759430389335,"08061026","164","78",282,0,0,FALSE,78.7759430389335,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1096",1,0,0,"Public Secondary 12-16+",0.787759430389335,"08061038","164","78",549,0,0,FALSE,78.7759430389335,3,1,0,0,1,5,3,6,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1097",0,0,0,"Public Primary 3-12",0.666389004581424,"08061041","317","78",528,0,0,FALSE,66.6389004581424,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1098",0,2,0,"Public Primary 3-12",0.990793873591215,"08061051","316","78",403,2,2,TRUE,99.0793873591215,0,0,0,0,2,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1099",0,2,0,"Public Primary 3-12",0.914760914760915,"08061063","361","78",207,3,2,TRUE,91.4760914760915,0,0,0,1,3,0,27,27,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1100",0,3,0,"Public Primary 3-12",1.84584684459965,"08061087","319","78",493,3,3,TRUE,184.584684459965,0,0,0,0,3,4,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1101",1,0,0,"Public Secondary 12-16+",0.432822362488729,"08061099","143","64",561,0,0,FALSE,43.2822362488729,1,1,0,0,1,0,0,0,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1102",0,0,0,"Public Primary 3-12",1.90799236803053,"08061105","335","78",305,0,0,FALSE,190.799236803053,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1103",0,0,0,"Public Secondary 12-16+",1.28857239742286,"08061117","362","78",207,1,0,FALSE,128.857239742286,0,0,0,1,1,0,27,0,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1104",0,0,0,"Public Secondary 12-16+",1.02163680811472,"08061129","360","78",571,0,0,FALSE,102.163680811472,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1105",1,0,0,"Public Primary 3-12",1.2746198901399,"08061142","320","78",456,0,0,FALSE,127.46198901399,1,0,1,0,0,0,0,28,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1106",2,2,0,"Public Primary 3-12",3.39453405683986,"08061154","310","78",469,2,2,TRUE,339.453405683986,2,1,1,0,3,0,0,53,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1107",1,0,0,"Public Primary 3-12",2.64468909527031,"08061166","194","78",461,0,0,FALSE,264.468909527031,1,0,1,0,0,2,17,26,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1108",0,0,0,"Public Primary 3-12",1.62847945464874,"08061178","390","78",491,0,0,FALSE,162.847945464874,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1109",1,0,0,"Public Primary 3-12",2.12222440558066,"08061181","230","78",281,0,0,FALSE,212.222440558066,2,1,0,0,1,0,0,22,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1110",1,0,0,"Public Primary 3-12",3.64176885916016,"08061191","098","67",242,0,0,FALSE,364.176885916016,1,1,0,0,1,0,4,2,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1111",0,1,0,"Public Secondary 12-16+",3.64176885916016,"08061208","098","67",513,1,1,TRUE,364.176885916016,0,0,0,0,1,0,0,0,"ESO BATX",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"1112",3,0,0,"Public Primary 3-12",1.80901925313348,"08061348","282","78",420,0,0,FALSE,180.901925313348,5,0,3,0,0,0,0,33,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1113",0,0,0,"Public Secondary 12-16+",0.895128615848488,"08061361","374","78",232,0,0,FALSE,89.5128615848488,0,0,0,0,0,3,3,3,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1114",0,0,0,"Public Primary 3-12",0.810372771474878,"08061521","211","67",51,0,0,FALSE,81.0372771474878,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1115",0,1,0,"Public Primary 3-12",1.34165548620428,"08061543","392","78",425,1,1,TRUE,134.165548620428,0,0,0,0,1,19,19,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1116",0,1,0,"Public Primary 3-12",1.58858919759346,"08061609","149","78",566,3,1,TRUE,158.858919759346,1,0,0,2,3,0,0,20,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1117",0,0,0,"Public Primary 3-12",0.567783307170769,"08061610","160","78",451,0,0,FALSE,56.7783307170769,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1118",2,0,0,"Public Primary 3-12",0.895128615848488,"08061622","374","78",231,0,0,FALSE,89.5128615848488,2,2,0,0,2,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1119",1,1,0,"Public Primary 3-12",1.31053419870195,"08061762","353","78",336,1,1,TRUE,131.053419870195,1,0,1,0,1,13,9,21,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1120",11,2,0,"Public Primary 3-12",4.37166302361415,"08061774","248","78",453,2,2,TRUE,437.166302361415,12,8,3,0,10,51,51,27,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"1121",0,1,0,"Public Primary 3-12",0.762456635278868,"08062614","097","78",228,3,1,TRUE,76.2456635278868,0,0,0,2,3,19,39,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1122",0,1,0,"Public Primary 3-12",1.54198791414878,"08062626","105","78",248,1,1,TRUE,154.198791414878,0,0,0,0,1,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1123",0,0,0,"Public Primary 3-12",1.29206554296118,"08062638","190","78",338,0,0,FALSE,129.206554296118,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1124",0,1,0,"Public Primary 3-12",1.62847945464874,"08062641","390","78",484,2,1,TRUE,162.847945464874,0,0,0,1,2,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1125",0,0,0,"Public Primary 3-12",2.34962406015038,"08062675","073","78",474,0,0,FALSE,234.962406015038,4,0,0,0,0,0,0,72,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1126",2,2,0,"Public Primary 3-12",3.32095522748543,"08062687","250","78",470,2,2,TRUE,332.095522748543,2,2,0,0,4,34,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1127",0,0,1,"Public Primary 3-12",0.559103080952241,"08062705","176","78",119,1,1,FALSE,55.9103080952241,0,0,0,1,1,0,13,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"1128",19,0,0,"Public Secondary 12-16+",1.31053419870195,"08062717","353","78",313,1,0,FALSE,131.053419870195,21,4,15,1,5,0,0,25,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1129",1,0,0,"Public Secondary 12-16+",1.90219912777211,"08062729","095","78",623,0,0,FALSE,190.219912777211,1,0,1,0,0,0,0,1,"ESO CFPM CFPS IFE",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1130",0,0,0,"Public Secondary 12-16+",2.64729075137997,"08062730","010","78",214,1,0,FALSE,264.729075137997,0,0,0,1,1,0,60,0,"ESO",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1131",0,0,0,"Public Primary 3-12",0.333319445023124,"08062742","168","78",248,0,0,FALSE,33.3319445023124,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1132",0,0,0,"Public Primary 3-12",1.02163680811472,"08062754","360","78",397,0,0,FALSE,102.163680811472,1,0,0,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1133",0,1,0,"Public Primary 3-12",2.07293666026871,"08062778","215","67",426,2,1,TRUE,207.293666026871,0,0,0,1,2,4,31,1,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1134",0,1,0,"Public Primary 3-12",0.648964361040506,"08062781","394","78",395,2,1,TRUE,64.8964361040506,0,0,0,1,2,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1135",1,1,0,"Public Secondary 12-16+",2.01719417895394,"08062791","376","78",480,1,1,TRUE,201.719417895394,1,0,1,0,1,2,2,4,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1136",1,0,0,"Public Secondary 12-16+",1.90799236803053,"08062808","335","78",509,0,0,FALSE,190.799236803053,1,1,0,0,1,0,0,0,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1137",0,0,0,"Public Primary 3-12",1.17878192534381,"08062811","207","78",210,0,0,FALSE,117.878192534381,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1138",0,0,0,"Public Primary 3-12",0.868844042494372,"08062833","235","78",204,0,0,FALSE,86.8844042494372,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1139",1,0,0,"Public Secondary 12-16+",1.84584684459965,"08062857","319","78",312,0,0,FALSE,184.584684459965,1,1,0,0,1,0,0,0,"ESO",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
